country,location_name,dedication,contract_type,satisfaction_with_income,looking_for_job,job_title,years_of_experience,seniority_in_company,time_in_position,work_modality,state,career,university,age,gender_identity,seniority,annual_base_pay
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,13.0,0.0,0.0,100% remoto,Incomplete,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,36,Male,Senior,14448.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, I am very satisfied.",VP / C-Level,10.0,8.0,3.0,Hybrid (in-person and remote),,,,32,Male,Senior,25804.800000000003
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Engineer,8.0,0.0,8.0,Hybrid (in-person and remote),Completed,Licenciado en Gestión de la Tecnología,UNLaM - Universidad Nacional de La Matanza,30,Male,Senior,14868.0
Argentina,Santa Fe,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Manager / Director,20.0,1.0,1.0,100% remoto,,,,47,Male,Senior,50400.0
Argentina,Buenos Aires City,Full-Time,Freelance,3,"Yes, I am actively looking.",Technical Leader,5.0,3.0,3.0,100% remoto,,,,36,Male,Semi-Senior,28560.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,25.0,6.0,4.0,100% remoto,Completed,Analista Universitario de Sistemas,UNLaM - Universidad Nacional de La Matanza,44,Female,Senior,16800.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",QA / Tester,0.0,0.0,0.0,Hybrid (in-person and remote),Completed,Licenciatura en Administración de Empresas,,58,Male,Junior,5040.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Data Engineer,11.0,1.0,1.0,Hybrid (in-person and remote),Incomplete,Ingeniería en Computación,UNLaM - Universidad Nacional de La Matanza,39,Male,Senior,36960.0
Argentina,Buenos Aires City,Full-Time,Freelance,3,"No, but I am open to offers.",Technical Leader,5.0,5.0,5.0,100% remoto,,,,26,Male,Semi-Senior,54936.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,0.0,0.0,0.0,100% remoto,Completed,Ingeniería en Software,Universidad Siglo 21,29,Male,Junior,3696.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,,,,36,Male,Junior,4368.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Architect,15.0,7.0,2.0,Hybrid (in-person and remote),,,,39,Male,Senior,50400.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,3.0,1.0,1.0,100% remoto,Completed,Tecnicatura en Programación,,23,Male,Semi-Senior,21504.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Technical Leader,9.0,6.0,1.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,32,Male,Senior,15456.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,3.0,2.0,3.0,100% remoto,,,,28,Male,Semi-Senior,16800.0
Argentina,Buenos Aires City,Full-Time,Contract,3,"No, but I am open to offers.",Middleware,10.0,10.0,10.0,100% remoto,Completed,,,36,Male,Senior,2520.0
Argentina,Córdoba,Full-Time,Freelance,3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,10.0,10.0,10.0,Hybrid (in-person and remote),Completed,Analista de Computación,UNRC - Universidad Nacional de Río Cuarto,37,Male,Senior,7224.0
Argentina,Buenos Aires,Full-Time,Contract,4,"No, but I am open to offers.",Developer,2.0,2.0,2.0,100% remoto,,,,26,Prefiero no decir,Junior,7056.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,4.0,0.0,Hybrid (in-person and remote),,,,41,Male,Junior,9744.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,Completed,,,24,Male,Junior,3712.7999999999997
Argentina,Buenos Aires City,Part-Time,Freelance,1,"No, but I am open to offers.",HelpDesk,2.0,2.0,2.0,100% remoto,In progress,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,24,Male,Junior,4435.200000000001
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,2.0,2.0,2.0,100% remoto,Completed,Ingeniería Industrial,UNL - Universidad Nacional del Litoral,33,Male,Junior,13519.128
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,11.0,11.0,6.0,Hybrid (in-person and remote),,,,35,Male,Senior,23688.0
Argentina,Buenos Aires City,Full-Time,Freelance,2,"Yes, I am actively looking.",Developer,1.0,1.0,1.0,100% remoto,,,,29,Male,Junior,6720.0
Argentina,Entre Ríos,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,44,Female,Junior,4804.799999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,1.0,1.0,100% remoto,,,,32,Prefiero no decir,Junior,9408.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Architect,20.0,8.0,5.0,100% remoto,Completed,Licenciatura en Sistemas de Información,UK - Universidad Kennedy,40,Male,Senior,13398.7392
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Consultant,23.0,7.0,1.0,Hybrid (in-person and remote),Completed,Analista de Sistemas,ORT,42,Female,Senior,16800.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Technical Leader,17.0,2.0,0.0,Hybrid (in-person and remote),Completed,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,43,Male,Senior,34018.9584
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Consultant,1.0,6.0,1.0,100% remoto,Incomplete,,,42,Male,Junior,15320.3232
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,3.0,3.0,3.0,100% remoto,,,,25,Normal,Semi-Senior,5241.6
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",NLP ENGENIER,8.0,0.0,4.0,100% remoto,Completed,Licenciatura en Licenciatura en Letras,UBA - Universidad de Buenos Aires,31,Male,Senior,48720.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,2.0,1.0,2.0,100% remoto,,,,24,Male,Junior,11760.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,0.5,0.5,100% remoto,,,,27,Male,Junior,7224.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,4.0,8.0,2.0,Hybrid (in-person and remote),,,,28,Bigénero,Semi-Senior,15120.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,4.0,2.0,1.0,Hybrid (in-person and remote),Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,24,Male,Semi-Senior,26275.199999999997
Argentina,Mendoza,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Engineer,0.0,0.0,0.0,100% remoto,Completed,Ingeniería en Mecatrónica,UNCUYO - Universidad Nacional de Cuyo,25,Male,Junior,16128.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Technical Leader,15.0,0.0,0.0,Hybrid (in-person and remote),,,,37,Male,Senior,31248.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Project Manager,18.0,18.0,10.0,100% presencial,,,,41,Male,Senior,11760.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,20.0,13.0,4.0,100% remoto,,,,43,Prefiero no decir,Senior,31248.0
Argentina,Córdoba,Full-Time,Contract,2,"Yes, I am actively looking.",Developer,4.0,1.0,1.0,100% remoto,Completed,,,24,Male,Semi-Senior,33600.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Manager / Director,25.0,4.0,2.0,100% remoto,,,,56,Prefiero no decir,Senior,35280.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,6.0,2.0,2.0,100% remoto,Completed,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,32,Male,Senior,13843.199999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,5.0,1.0,1.0,100% remoto,Completed,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,27,Male,Semi-Senior,40320.0
Argentina,Buenos Aires,Full-Time,Contract,2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,1.0,2.0,0.0,100% remoto,,,,26,Male,Junior,6720.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Developer,0.0,0.0,0.0,Hybrid (in-person and remote),,,,25,Male,Junior,6048.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",BI Analyst / Data Analyst,0.0,0.0,0.0,100% remoto,In progress,Licenciatura en Ciencias Físicas,UBA - Universidad de Buenos Aires,28,Male,Junior,8904.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Developer,14.0,0.0,0.0,100% remoto,,,,40,Male,Senior,40320.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Project Manager,6.0,0.0,0.0,100% remoto,,,,28,Male,Senior,26880.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,5.0,0.0,0.0,100% remoto,Completed,Analista de Sistemas,ORT,22,Male,Semi-Senior,31920.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",coordinador soporte,20.0,20.0,10.0,100% remoto,,,,50,Male,Senior,7056.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",SysAdmin / DevOps / SRE,20.0,2.0,2.0,Hybrid (in-person and remote),Completed,Licenciatura en Informática,Universidad Siglo 21,44,Male,Senior,15573.599999999999
Argentina,Córdoba,Full-Time,Remote (foreign company),3,"Yes, I am actively looking.",Developer,3.0,0.0,0.0,100% remoto,,,,24,Male,Semi-Senior,14112.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,0.0,0.0,0.0,100% remoto,Incomplete,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,32,Male,Junior,5040.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,1.0,2.0,100% remoto,,,,20,Male,Junior,8736.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,20.0,2.0,2.0,100% remoto,,,,40,Male,Senior,13473.599999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,30.0,14.0,5.0,Hybrid (in-person and remote),,,,52,Male,Senior,11760.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,12.0,10.0,4.0,100% presencial,Incomplete,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,31,Male,Senior,11088.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Networking,1.0,1.0,1.0,Hybrid (in-person and remote),In progress,Telecomunicaciones,ISSD - Instituto Superior Santo Domingo,23,Male,Junior,5342.4
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,Incomplete,Diseño de Imágen y Sonido,,35,Male,Junior,4804.799999999999
Argentina,Buenos Aires City,Full-Time,Freelance,4,"No, but I am open to offers.",SysAdmin / DevOps / SRE,10.0,2.0,2.0,100% remoto,Incomplete,licenciatura en sociología,UBA - Universidad de Buenos Aires,38,Male,Senior,3360.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Manager / Director,30.0,5.0,3.0,100% presencial,,,,49,Male,Senior,15988.895999999999
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,2.0,2.0,Hybrid (in-person and remote),,,,25,Male,Junior,6720.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,15.0,3.0,3.0,Hybrid (in-person and remote),,,,34,Male,Senior,20160.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Consultant,10.0,1.0,3.0,100% remoto,,,,34,Male,Senior,22545.6
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Infosec,3.0,2.0,2.0,100% remoto,,,,25,Male,Semi-Senior,8904.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",también desarrollo en windev,1.0,2.0,1.0,Hybrid (in-person and remote),Incomplete,Analista de Sistemas,UNGS - Universidad Nacional de General Sarmiento,27,Male,Junior,6720.0
Argentina,Buenos Aires City,Part-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,1.0,1.0,Hybrid (in-person and remote),,,,18,Male,Junior,6048.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Product Manager,2.0,7.0,2.0,100% remoto,,,,30,Male,Junior,28795.199999999997
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,3.0,3.0,2.0,Hybrid (in-person and remote),,,,33,Male,Semi-Senior,13742.400000000001
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,Incomplete,Analista Programador,,28,Male,Junior,7728.0
Argentina,Neuquén,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,6.0,1.0,1.0,100% remoto,,,,32,Male,Senior,13507.199999999999
Argentina,Santa Fe,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,20.0,0.0,0.0,100% remoto,,,,41,Prefiero no decir,Senior,12096.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,5.0,4.0,2.0,100% remoto,In progress,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,25,Male,Semi-Senior,18480.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,0.0,0.0,100% remoto,In progress,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,21,Male,Junior,10752.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, I am very satisfied.",BI Analyst / Data Analyst,1.0,1.0,1.0,Hybrid (in-person and remote),,,,24,Male,Junior,8400.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,0.0,0.0,Hybrid (in-person and remote),,,,27,Male,Junior,5980.799999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",HelpDesk,2.0,7.0,2.0,Hybrid (in-person and remote),Incomplete,Tecnicatura en redes,UNSAM - Universidad de San Martín,44,Hombre,Junior,7492.799999999999
Argentina,Corrientes,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,1.0,0.0,0.0,100% remoto,,,,32,Male,Junior,7728.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",BI Analyst / Data Analyst,4.0,1.5,1.5,Hybrid (in-person and remote),,,,32,Mujer,Semi-Senior,14112.0
Argentina,Mendoza,Full-Time,Freelance,1,"Yes, I am actively looking.",Developer,1.0,1.0,1.0,100% remoto,In progress,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,25,hombre,Junior,4166.4
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Developer,2.0,2.0,2.0,100% remoto,In progress,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,22,Male,Junior,40320.0
Argentina,Buenos Aires City,Full-Time,Contract,3,"No, but I am open to offers.",Scrum Master,0.0,0.0,0.0,100% presencial,In progress,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,24,Female,Junior,5712.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Engineer,0.0,2.0,0.0,100% remoto,,,,30,Male,Junior,11491.2
Argentina,Corrientes,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,1.0,1.0,1.0,100% remoto,In progress,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,24,Male,Junior,8998.416
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,2.0,1.0,Hybrid (in-person and remote),In progress,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,24,Male,Junior,13440.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Networking,12.0,0.0,0.0,Hybrid (in-person and remote),In progress,Telecomunicaciones,Universidad Siglo 21,32,Male,Senior,15120.0
Argentina,Córdoba,Full-Time,Freelance,3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,10.0,0.0,0.0,Hybrid (in-person and remote),Completed,Ingeniería en Sistemas de Información,IUA - Instituto Universitario Aeronáutico,40,Male,Senior,8064.0
Argentina,Tucumán,Part-Time,Contract,3,"No, but I am open to offers.",Data Scientist,1.0,1.0,1.0,100% remoto,,,,27,Female,Junior,4032.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,27,Male,Junior,9408.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,1.8,1.8,1.8,100% remoto,Completed,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,28,Male,Junior,6955.200000000001
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,5.0,2.0,1.0,100% remoto,Completed,Ingeniería Electrónica,UNC - Universidad Nacional de Córdoba,38,No binarie,Semi-Senior,30240.0
Argentina,Córdoba,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,,,,21,Male,Junior,10920.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Product Owner,18.0,15.0,4.0,100% remoto,,,,38,Female,Senior,14011.199999999999
Argentina,Buenos Aires,Full-Time,Contract,2,"No, but I am open to offers.",Business Analyst,20.0,7.0,7.0,Hybrid (in-person and remote),Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,46,Male,Senior,13977.599999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Technical Leader,8.0,8.0,1.0,Hybrid (in-person and remote),Incomplete,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,28,Male,Senior,11213.664
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Technical Leader,26.0,3.0,1.0,Hybrid (in-person and remote),,,,48,Male,Senior,22512.0
